Press Enter to quit: NBits: 160 	NErrs: 3 	BER: 1.8750E-02
NBits: 543040 	NErrs: 5557 	BER: 1.0233E-02
NBits: 544000 	NErrs: 5564 	BER: 1.0228E-02
NBits: 545920 	NErrs: 5586 	BER: 1.0232E-02
NBits: 547840 	NErrs: 5605 	BER: 1.0231E-02
NBits: 548480 	NErrs: 5612 	BER: 1.0232E-02
NBits: 550400 	NErrs: 5622 	BER: 1.0214E-02
NBits: 552000 	NErrs: 5639 	BER: 1.0216E-02
NBits: 553440 	NErrs: 5648 	BER: 1.0205E-02
NBits: 553600 	NErrs: 5650 	BER: 1.0206E-02
NBits: 555520 	NErrs: 5669 	BER: 1.0205E-02
NBits: 559520 	NErrs: 5708 	BER: 1.0202E-02
NBits: 561440 	NErrs: 5725 	BER: 1.0197E-02
NBits: 563360 	NErrs: 5742 	BER: 1.0192E-02
NBits: 565280 	NErrs: 5763 	BER: 1.0195E-02
NBits: 569280 	NErrs: 5812 	BER: 1.0209E-02
NBits: 577440 	NErrs: 5899 	BER: 1.0216E-02
NBits: 579360 	NErrs: 5922 	BER: 1.0222E-02
NBits: 581280 	NErrs: 5945 	BER: 1.0227E-02
NBits: 583200 	NErrs: 5962 	BER: 1.0223E-02
NBits: 585120 	NErrs: 5975 	BER: 1.0212E-02
NBits: 588160 	NErrs: 6008 	BER: 1.0215E-02
NBits: 594560 	NErrs: 6064 	BER: 1.0199E-02
NBits: 598400 	NErrs: 6102 	BER: 1.0197E-02
NBits: 600960 	NErrs: 6129 	BER: 1.0199E-02
NBits: 603840 	NErrs: 6146 	BER: 1.0178E-02
NBits: 604320 	NErrs: 6148 	BER: 1.0173E-02
NBits: 605280 	NErrs: 6154 	BER: 1.0167E-02
NBits: 605760 	NErrs: 6158 	BER: 1.0166E-02
NBits: 607680 	NErrs: 6180 	BER: 1.0170E-02
NBits: 609600 	NErrs: 6197 	BER: 1.0166E-02
NBits: 611520 	NErrs: 6214 	BER: 1.0162E-02
NBits: 613440 	NErrs: 6234 	BER: 1.0162E-02
NBits: 614080 	NErrs: 6243 	BER: 1.0166E-02
NBits: 616640 	NErrs: 6272 	BER: 1.0171E-02
NBits: 618560 	NErrs: 6289 	BER: 1.0167E-02
NBits: 623360 	NErrs: 6337 	BER: 1.0166E-02
NBits: 625280 	NErrs: 6354 	BER: 1.0162E-02
NBits: 626720 	NErrs: 6378 	BER: 1.0177E-02
NBits: 626880 	NErrs: 6380 	BER: 1.0177E-02
NBits: 627840 	NErrs: 6390 	BER: 1.0178E-02
NBits: 629760 	NErrs: 6412 	BER: 1.0182E-02
NBits: 630240 	NErrs: 6416 	BER: 1.0180E-02
NBits: 632160 	NErrs: 6439 	BER: 1.0186E-02
NBits: 636160 	NErrs: 6469 	BER: 1.0169E-02
NBits: 636640 	NErrs: 6474 	BER: 1.0169E-02
NBits: 638560 	NErrs: 6496 	BER: 1.0173E-02
NBits: 642560 	NErrs: 6531 	BER: 1.0164E-02
NBits: 646720 	NErrs: 6568 	BER: 1.0156E-02
NBits: 648640 	NErrs: 6584 	BER: 1.0150E-02
NBits: 653120 	NErrs: 6626 	BER: 1.0145E-02
NBits: 655040 	NErrs: 6652 	BER: 1.0155E-02
NBits: 656960 	NErrs: 6664 	BER: 1.0144E-02
NBits: 657920 	NErrs: 6673 	BER: 1.0143E-02
NBits: 659840 	NErrs: 6695 	BER: 1.0146E-02
NBits: 660320 	NErrs: 6699 	BER: 1.0145E-02
NBits: 662240 	NErrs: 6731 	BER: 1.0164E-02
NBits: 663680 	NErrs: 6746 	BER: 1.0165E-02
NBits: 665600 	NErrs: 6758 	BER: 1.0153E-02
NBits: 667200 	NErrs: 6769 	BER: 1.0145E-02
NBits: 669120 	NErrs: 6787 	BER: 1.0143E-02
NBits: 673120 	NErrs: 6823 	BER: 1.0136E-02
NBits: 677120 	NErrs: 6855 	BER: 1.0124E-02
NBits: 679040 	NErrs: 6874 	BER: 1.0123E-02
NBits: 679520 	NErrs: 6875 	BER: 1.0117E-02
NBits: 681440 	NErrs: 6887 	BER: 1.0107E-02
NBits: 682880 	NErrs: 6896 	BER: 1.0098E-02
NBits: 684800 	NErrs: 6917 	BER: 1.0101E-02
NBits: 688800 	NErrs: 6959 	BER: 1.0103E-02
NBits: 689600 	NErrs: 6971 	BER: 1.0109E-02
NBits: 691520 	NErrs: 6990 	BER: 1.0108E-02
NBits: 695520 	NErrs: 7032 	BER: 1.0110E-02
NBits: 696480 	NErrs: 7038 	BER: 1.0105E-02
NBits: 698400 	NErrs: 7064 	BER: 1.0115E-02
NBits: 699360 	NErrs: 7072 	BER: 1.0112E-02
NBits: 699840 	NErrs: 7075 	BER: 1.0109E-02
NBits: 700800 	NErrs: 7084 	BER: 1.0108E-02
NBits: 701600 	NErrs: 7091 	BER: 1.0107E-02
NBits: 703520 	NErrs: 7112 	BER: 1.0109E-02
NBits: 705440 	NErrs: 7131 	BER: 1.0109E-02
NBits: 706400 	NErrs: 7139 	BER: 1.0106E-02
NBits: 706720 	NErrs: 7139 	BER: 1.0102E-02
NBits: 708640 	NErrs: 7166 	BER: 1.0112E-02
NBits: 710560 	NErrs: 7182 	BER: 1.0108E-02
NBits: 711520 	NErrs: 7189 	BER: 1.0104E-02
NBits: 712160 	NErrs: 7198 	BER: 1.0107E-02
NBits: 714080 	NErrs: 7224 	BER: 1.0117E-02
NBits: 715040 	NErrs: 7235 	BER: 1.0118E-02
NBits: 719040 	NErrs: 7276 	BER: 1.0119E-02
NBits: 723040 	NErrs: 7309 	BER: 1.0109E-02
NBits: 731200 	NErrs: 7382 	BER: 1.0096E-02
NBits: 735200 	NErrs: 7427 	BER: 1.0102E-02
NBits: 739200 	NErrs: 7460 	BER: 1.0092E-02
NBits: 743200 	NErrs: 7493 	BER: 1.0082E-02
NBits: 744800 	NErrs: 7504 	BER: 1.0075E-02
NBits: 746720 	NErrs: 7526 	BER: 1.0079E-02
NBits: 750720 	NErrs: 7575 	BER: 1.0090E-02
NBits: 754720 	NErrs: 7622 	BER: 1.0099E-02
NBits: 756640 	NErrs: 7639 	BER: 1.0096E-02
NBits: 760640 	NErrs: 7671 	BER: 1.0085E-02
NBits: 762560 	NErrs: 7685 	BER: 1.0078E-02
NBits: 766560 	NErrs: 7729 	BER: 1.0083E-02
NBits: 770560 	NErrs: 7763 	BER: 1.0074E-02
NBits: 774560 	NErrs: 7798 	BER: 1.0068E-02
NBits: 776480 	NErrs: 7817 	BER: 1.0067E-02
NBits: 777600 	NErrs: 7824 	BER: 1.0062E-02
NBits: 779520 	NErrs: 7837 	BER: 1.0054E-02
NBits: 780960 	NErrs: 7843 	BER: 1.0043E-02
NBits: 782720 	NErrs: 7860 	BER: 1.0042E-02
