Press Enter to quit: NBits: 1920 	NErrs: 0 	BER: 0.0000E+00
NBits: 13354880 	NErrs: 2369 	BER: 1.7739E-04
NBits: 13355840 	NErrs: 2369 	BER: 1.7738E-04
NBits: 13356160 	NErrs: 2369 	BER: 1.7737E-04
NBits: 13358080 	NErrs: 2370 	BER: 1.7742E-04
NBits: 13362080 	NErrs: 2371 	BER: 1.7744E-04
NBits: 13364000 	NErrs: 2371 	BER: 1.7742E-04
NBits: 13365120 	NErrs: 2372 	BER: 1.7748E-04
NBits: 13367040 	NErrs: 2372 	BER: 1.7745E-04
NBits: 13371040 	NErrs: 2372 	BER: 1.7740E-04
NBits: 13372960 	NErrs: 2372 	BER: 1.7737E-04
NBits: 13373600 	NErrs: 2373 	BER: 1.7744E-04
NBits: 13374560 	NErrs: 2373 	BER: 1.7743E-04
NBits: 13375360 	NErrs: 2373 	BER: 1.7742E-04
NBits: 13377280 	NErrs: 2375 	BER: 1.7754E-04
NBits: 13381280 	NErrs: 2377 	BER: 1.7764E-04
NBits: 13388960 	NErrs: 2379 	BER: 1.7768E-04
NBits: 13390880 	NErrs: 2379 	BER: 1.7766E-04
NBits: 13392800 	NErrs: 2380 	BER: 1.7771E-04
NBits: 13396800 	NErrs: 2380 	BER: 1.7765E-04
NBits: 13397920 	NErrs: 2381 	BER: 1.7771E-04
NBits: 13400800 	NErrs: 2381 	BER: 1.7768E-04
NBits: 13402720 	NErrs: 2382 	BER: 1.7773E-04
NBits: 13404640 	NErrs: 2382 	BER: 1.7770E-04
NBits: 13408160 	NErrs: 2382 	BER: 1.7765E-04
NBits: 13410080 	NErrs: 2382 	BER: 1.7763E-04
NBits: 13414880 	NErrs: 2382 	BER: 1.7756E-04
NBits: 13416800 	NErrs: 2383 	BER: 1.7761E-04
NBits: 13420800 	NErrs: 2385 	BER: 1.7771E-04
NBits: 13422720 	NErrs: 2385 	BER: 1.7768E-04
NBits: 13426720 	NErrs: 2386 	BER: 1.7771E-04
NBits: 13430720 	NErrs: 2386 	BER: 1.7765E-04
NBits: 13437440 	NErrs: 2386 	BER: 1.7756E-04
NBits: 13445120 	NErrs: 2388 	BER: 1.7761E-04
NBits: 13447040 	NErrs: 2388 	BER: 1.7759E-04
NBits: 13448960 	NErrs: 2388 	BER: 1.7756E-04
NBits: 13452960 	NErrs: 2388 	BER: 1.7751E-04
NBits: 13454400 	NErrs: 2388 	BER: 1.7749E-04
NBits: 13456320 	NErrs: 2389 	BER: 1.7754E-04
NBits: 13458240 	NErrs: 2391 	BER: 1.7766E-04
NBits: 13462240 	NErrs: 2392 	BER: 1.7768E-04
NBits: 13463360 	NErrs: 2392 	BER: 1.7767E-04
NBits: 13464320 	NErrs: 2393 	BER: 1.7773E-04
NBits: 13466880 	NErrs: 2393 	BER: 1.7770E-04
NBits: 13468800 	NErrs: 2393 	BER: 1.7767E-04
NBits: 13469760 	NErrs: 2393 	BER: 1.7766E-04
NBits: 13470240 	NErrs: 2393 	BER: 1.7765E-04
NBits: 13472160 	NErrs: 2393 	BER: 1.7763E-04
NBits: 13473600 	NErrs: 2394 	BER: 1.7768E-04
NBits: 13474560 	NErrs: 2394 	BER: 1.7767E-04
NBits: 13476960 	NErrs: 2395 	BER: 1.7771E-04
NBits: 13478880 	NErrs: 2395 	BER: 1.7769E-04
NBits: 13479840 	NErrs: 2395 	BER: 1.7767E-04
NBits: 13480320 	NErrs: 2395 	BER: 1.7767E-04
NBits: 13480480 	NErrs: 2395 	BER: 1.7766E-04
NBits: 13482400 	NErrs: 2395 	BER: 1.7764E-04
NBits: 13483360 	NErrs: 2395 	BER: 1.7763E-04
NBits: 13483840 	NErrs: 2395 	BER: 1.7762E-04
NBits: 13484800 	NErrs: 2395 	BER: 1.7761E-04
NBits: 13486720 	NErrs: 2395 	BER: 1.7758E-04
NBits: 13487200 	NErrs: 2396 	BER: 1.7765E-04
NBits: 13489120 	NErrs: 2396 	BER: 1.7762E-04
NBits: 13490080 	NErrs: 2396 	BER: 1.7761E-04
NBits: 13490720 	NErrs: 2396 	BER: 1.7760E-04
NBits: 13492640 	NErrs: 2396 	BER: 1.7758E-04
NBits: 13494560 	NErrs: 2396 	BER: 1.7755E-04
NBits: 13495520 	NErrs: 2397 	BER: 1.7761E-04
NBits: 13496160 	NErrs: 2398 	BER: 1.7768E-04
NBits: 13500160 	NErrs: 2400 	BER: 1.7778E-04
NBits: 13502080 	NErrs: 2402 	BER: 1.7790E-04
NBits: 13506080 	NErrs: 2403 	BER: 1.7792E-04
NBits: 13509600 	NErrs: 2403 	BER: 1.7787E-04
NBits: 13509760 	NErrs: 2403 	BER: 1.7787E-04
NBits: 13511680 	NErrs: 2403 	BER: 1.7785E-04
NBits: 13515680 	NErrs: 2405 	BER: 1.7794E-04
NBits: 13519680 	NErrs: 2408 	BER: 1.7811E-04
NBits: 13521600 	NErrs: 2408 	BER: 1.7809E-04
NBits: 13523520 	NErrs: 2410 	BER: 1.7821E-04
NBits: 13524480 	NErrs: 2410 	BER: 1.7820E-04
NBits: 13525120 	NErrs: 2410 	BER: 1.7819E-04
NBits: 13527040 	NErrs: 2411 	BER: 1.7824E-04
NBits: 13528960 	NErrs: 2411 	BER: 1.7821E-04
NBits: 13529920 	NErrs: 2411 	BER: 1.7820E-04
NBits: 13531840 	NErrs: 2411 	BER: 1.7817E-04
NBits: 13532320 	NErrs: 2411 	BER: 1.7817E-04
NBits: 13533280 	NErrs: 2411 	BER: 1.7815E-04
NBits: 13535200 	NErrs: 2411 	BER: 1.7813E-04
NBits: 13539200 	NErrs: 2414 	BER: 1.7830E-04
NBits: 13542080 	NErrs: 2414 	BER: 1.7826E-04
NBits: 13544000 	NErrs: 2414 	BER: 1.7823E-04
NBits: 13546720 	NErrs: 2414 	BER: 1.7820E-04
NBits: 13549120 	NErrs: 2414 	BER: 1.7817E-04
NBits: 13551040 	NErrs: 2416 	BER: 1.7829E-04
NBits: 13555040 	NErrs: 2417 	BER: 1.7831E-04
NBits: 13559040 	NErrs: 2419 	BER: 1.7840E-04
NBits: 13560960 	NErrs: 2419 	BER: 1.7838E-04
NBits: 13561760 	NErrs: 2419 	BER: 1.7837E-04
NBits: 13563680 	NErrs: 2419 	BER: 1.7834E-04
NBits: 13567680 	NErrs: 2419 	BER: 1.7829E-04
NBits: 13570240 	NErrs: 2419 	BER: 1.7826E-04
NBits: 13572160 	NErrs: 2419 	BER: 1.7823E-04
NBits: 13574080 	NErrs: 2419 	BER: 1.7821E-04
NBits: 13575360 	NErrs: 2419 	BER: 1.7819E-04
NBits: 13576160 	NErrs: 2419 	BER: 1.7818E-04
NBits: 13578080 	NErrs: 2419 	BER: 1.7815E-04
NBits: 13582080 	NErrs: 2419 	BER: 1.7810E-04
NBits: 13584000 	NErrs: 2420 	BER: 1.7815E-04
NBits: 13588000 	NErrs: 2420 	BER: 1.7810E-04
NBits: 13592000 	NErrs: 2420 	BER: 1.7805E-04
NBits: 13593920 	NErrs: 2421 	BER: 1.7809E-04
NBits: 13594560 	NErrs: 2421 	BER: 1.7809E-04
NBits: 13595520 	NErrs: 2421 	BER: 1.7807E-04
NBits: 13597440 	NErrs: 2421 	BER: 1.7805E-04
NBits: 13597920 	NErrs: 2421 	BER: 1.7804E-04
NBits: 13598880 	NErrs: 2421 	BER: 1.7803E-04
NBits: 13599680 	NErrs: 2421 	BER: 1.7802E-04
NBits: 13600160 	NErrs: 2421 	BER: 1.7801E-04
NBits: 13600480 	NErrs: 2421 	BER: 1.7801E-04
NBits: 13602400 	NErrs: 2422 	BER: 1.7806E-04
NBits: 13606400 	NErrs: 2423 	BER: 1.7808E-04
NBits: 13609280 	NErrs: 2423 	BER: 1.7804E-04
NBits: 13611200 	NErrs: 2424 	BER: 1.7809E-04
NBits: 13613120 	NErrs: 2424 	BER: 1.7806E-04
NBits: 13613280 	NErrs: 2424 	BER: 1.7806E-04
NBits: 13614240 	NErrs: 2424 	BER: 1.7805E-04
NBits: 13614880 	NErrs: 2424 	BER: 1.7804E-04
NBits: 13616800 	NErrs: 2424 	BER: 1.7802E-04
NBits: 13620800 	NErrs: 2425 	BER: 1.7804E-04
NBits: 13624800 	NErrs: 2425 	BER: 1.7798E-04
NBits: 13626720 	NErrs: 2425 	BER: 1.7796E-04
NBits: 13627200 	NErrs: 2425 	BER: 1.7795E-04
NBits: 13628160 	NErrs: 2425 	BER: 1.7794E-04
NBits: 13630720 	NErrs: 2425 	BER: 1.7791E-04
NBits: 13632640 	NErrs: 2425 	BER: 1.7788E-04
NBits: 13634080 	NErrs: 2425 	BER: 1.7786E-04
NBits: 13636000 	NErrs: 2427 	BER: 1.7798E-04
NBits: 13636960 	NErrs: 2427 	BER: 1.7797E-04
NBits: 13638400 	NErrs: 2427 	BER: 1.7795E-04
NBits: 13640320 	NErrs: 2428 	BER: 1.7800E-04
NBits: 13640960 	NErrs: 2428 	BER: 1.7799E-04
NBits: 13641920 	NErrs: 2430 	BER: 1.7813E-04
NBits: 13643840 	NErrs: 2431 	BER: 1.7818E-04
NBits: 13647200 	NErrs: 2431 	BER: 1.7813E-04
NBits: 13647680 	NErrs: 2431 	BER: 1.7813E-04
NBits: 13648640 	NErrs: 2431 	BER: 1.7811E-04
NBits: 13650560 	NErrs: 2431 	BER: 1.7809E-04
NBits: 13652480 	NErrs: 2431 	BER: 1.7806E-04
NBits: 13654400 	NErrs: 2431 	BER: 1.7804E-04
NBits: 13654560 	NErrs: 2431 	BER: 1.7804E-04
NBits: 13655520 	NErrs: 2431 	BER: 1.7802E-04
NBits: 13657440 	NErrs: 2431 	BER: 1.7800E-04
NBits: 13659360 	NErrs: 2431 	BER: 1.7797E-04
NBits: 13660000 	NErrs: 2431 	BER: 1.7796E-04
NBits: 13661920 	NErrs: 2431 	BER: 1.7794E-04
NBits: 13665920 	NErrs: 2431 	BER: 1.7789E-04
NBits: 13674080 	NErrs: 2433 	BER: 1.7793E-04
NBits: 13678080 	NErrs: 2435 	BER: 1.7802E-04
NBits: 13682080 	NErrs: 2436 	BER: 1.7804E-04
NBits: 13686080 	NErrs: 2436 	BER: 1.7799E-04
NBits: 13690080 	NErrs: 2436 	BER: 1.7794E-04
NBits: 13692480 	NErrs: 2437 	BER: 1.7798E-04
NBits: 13692800 	NErrs: 2437 	BER: 1.7798E-04
NBits: 13694720 	NErrs: 2438 	BER: 1.7802E-04
NBits: 13695680 	NErrs: 2439 	BER: 1.7809E-04
NBits: 13696160 	NErrs: 2439 	BER: 1.7808E-04
NBits: 13697120 	NErrs: 2440 	BER: 1.7814E-04
NBits: 13699040 	NErrs: 2441 	BER: 1.7819E-04
NBits: 13700960 	NErrs: 2441 	BER: 1.7816E-04
NBits: 13704960 	NErrs: 2441 	BER: 1.7811E-04
NBits: 13708960 	NErrs: 2443 	BER: 1.7820E-04
NBits: 13712960 	NErrs: 2443 	BER: 1.7815E-04
NBits: 13714880 	NErrs: 2443 	BER: 1.7813E-04
NBits: 13715840 	NErrs: 2443 	BER: 1.7812E-04
NBits: 13717600 	NErrs: 2443 	BER: 1.7809E-04
NBits: 13719520 	NErrs: 2444 	BER: 1.7814E-04
NBits: 13720000 	NErrs: 2444 	BER: 1.7813E-04
NBits: 13720960 	NErrs: 2444 	BER: 1.7812E-04
NBits: 13721920 	NErrs: 2445 	BER: 1.7818E-04
NBits: 13723840 	NErrs: 2445 	BER: 1.7816E-04
NBits: 13725440 	NErrs: 2445 	BER: 1.7814E-04
NBits: 13725600 	NErrs: 2445 	BER: 1.7813E-04
NBits: 13727520 	NErrs: 2445 	BER: 1.7811E-04
NBits: 13732320 	NErrs: 2446 	BER: 1.7812E-04
NBits: 13734240 	NErrs: 2446 	BER: 1.7810E-04
NBits: 13738240 	NErrs: 2446 	BER: 1.7804E-04
NBits: 13739200 	NErrs: 2447 	BER: 1.7810E-04
NBits: 13741120 	NErrs: 2447 	BER: 1.7808E-04
NBits: 13745120 	NErrs: 2448 	BER: 1.7810E-04
NBits: 13749120 	NErrs: 2448 	BER: 1.7805E-04
NBits: 13751040 	NErrs: 2449 	BER: 1.7810E-04
NBits: 13755040 	NErrs: 2450 	BER: 1.7812E-04
NBits: 13756960 	NErrs: 2450 	BER: 1.7809E-04
NBits: 13757920 	NErrs: 2450 	BER: 1.7808E-04
NBits: 13758400 	NErrs: 2450 	BER: 1.7807E-04
NBits: 13760320 	NErrs: 2450 	BER: 1.7805E-04
NBits: 13765120 	NErrs: 2454 	BER: 1.7828E-04
NBits: 13769120 	NErrs: 2455 	BER: 1.7830E-04
NBits: 13771040 	NErrs: 2455 	BER: 1.7827E-04
NBits: 13775040 	NErrs: 2456 	BER: 1.7829E-04
NBits: 13778720 	NErrs: 2456 	BER: 1.7825E-04
NBits: 13780640 	NErrs: 2456 	BER: 1.7822E-04
NBits: 13784640 	NErrs: 2456 	BER: 1.7817E-04
NBits: 13788640 	NErrs: 2456 	BER: 1.7812E-04
NBits: 13790560 	NErrs: 2457 	BER: 1.7817E-04
NBits: 13791040 	NErrs: 2457 	BER: 1.7816E-04
NBits: 13792640 	NErrs: 2457 	BER: 1.7814E-04
NBits: 13794560 	NErrs: 2457 	BER: 1.7811E-04
NBits: 13798560 	NErrs: 2457 	BER: 1.7806E-04
NBits: 13802560 	NErrs: 2458 	BER: 1.7808E-04
NBits: 13804640 	NErrs: 2460 	BER: 1.7820E-04
NBits: 13807520 	NErrs: 2461 	BER: 1.7824E-04
NBits: 13809440 	NErrs: 2462 	BER: 1.7828E-04
NBits: 13811360 	NErrs: 2462 	BER: 1.7826E-04
NBits: 13813280 	NErrs: 2463 	BER: 1.7831E-04
NBits: 13817280 	NErrs: 2465 	BER: 1.7840E-04
NBits: 13821280 	NErrs: 2466 	BER: 1.7842E-04
NBits: 13823840 	NErrs: 2466 	BER: 1.7839E-04
NBits: 13825760 	NErrs: 2466 	BER: 1.7836E-04
NBits: 13827200 	NErrs: 2466 	BER: 1.7834E-04
NBits: 13829120 	NErrs: 2466 	BER: 1.7832E-04
NBits: 13831040 	NErrs: 2467 	BER: 1.7837E-04
NBits: 13834080 	NErrs: 2468 	BER: 1.7840E-04
NBits: 13836000 	NErrs: 2468 	BER: 1.7838E-04
NBits: 13837920 	NErrs: 2469 	BER: 1.7842E-04
NBits: 13839840 	NErrs: 2469 	BER: 1.7840E-04
NBits: 13843840 	NErrs: 2469 	BER: 1.7835E-04
NBits: 13845760 	NErrs: 2469 	BER: 1.7832E-04
NBits: 13846720 	NErrs: 2469 	BER: 1.7831E-04
NBits: 13846880 	NErrs: 2469 	BER: 1.7831E-04
NBits: 13848800 	NErrs: 2469 	BER: 1.7828E-04
NBits: 13852800 	NErrs: 2469 	BER: 1.7823E-04
NBits: 13854720 	NErrs: 2469 	BER: 1.7821E-04
NBits: 13856640 	NErrs: 2471 	BER: 1.7833E-04
NBits: 13860320 	NErrs: 2472 	BER: 1.7835E-04
NBits: 13865120 	NErrs: 2473 	BER: 1.7836E-04
NBits: 13867040 	NErrs: 2473 	BER: 1.7834E-04
NBits: 13871040 	NErrs: 2475 	BER: 1.7843E-04
NBits: 13875040 	NErrs: 2475 	BER: 1.7838E-04
NBits: 13876960 	NErrs: 2475 	BER: 1.7835E-04
NBits: 13880960 	NErrs: 2476 	BER: 1.7837E-04
NBits: 13884960 	NErrs: 2478 	BER: 1.7847E-04
NBits: 13888960 	NErrs: 2479 	BER: 1.7849E-04
NBits: 13889440 	NErrs: 2480 	BER: 1.7855E-04
NBits: 13890400 	NErrs: 2480 	BER: 1.7854E-04
NBits: 13892320 	NErrs: 2480 	BER: 1.7852E-04
NBits: 13894240 	NErrs: 2481 	BER: 1.7856E-04
NBits: 13895360 	NErrs: 2481 	BER: 1.7855E-04
NBits: 13897280 	NErrs: 2481 	BER: 1.7852E-04
NBits: 13898720 	NErrs: 2481 	BER: 1.7851E-04
NBits: 13899680 	NErrs: 2481 	BER: 1.7849E-04
NBits: 13901600 	NErrs: 2481 	BER: 1.7847E-04
NBits: 13904000 	NErrs: 2481 	BER: 1.7844E-04
NBits: 13904960 	NErrs: 2481 	BER: 1.7843E-04
NBits: 13906880 	NErrs: 2481 	BER: 1.7840E-04
NBits: 13908960 	NErrs: 2481 	BER: 1.7837E-04
NBits: 13910880 	NErrs: 2481 	BER: 1.7835E-04
NBits: 13914880 	NErrs: 2482 	BER: 1.7837E-04
NBits: 13918880 	NErrs: 2483 	BER: 1.7839E-04
NBits: 13920800 	NErrs: 2483 	BER: 1.7837E-04
NBits: 13921760 	NErrs: 2484 	BER: 1.7843E-04
NBits: 13922240 	NErrs: 2484 	BER: 1.7842E-04
NBits: 13923200 	NErrs: 2484 	BER: 1.7841E-04
NBits: 13925120 	NErrs: 2485 	BER: 1.7845E-04
NBits: 13925600 	NErrs: 2485 	BER: 1.7845E-04
NBits: 13927520 	NErrs: 2485 	BER: 1.7842E-04
NBits: 13932320 	NErrs: 2486 	BER: 1.7843E-04
NBits: 13934240 	NErrs: 2486 	BER: 1.7841E-04
NBits: 13944160 	NErrs: 2487 	BER: 1.7835E-04
NBits: 13948160 	NErrs: 2487 	BER: 1.7830E-04
NBits: 13952160 	NErrs: 2488 	BER: 1.7832E-04
NBits: 13954880 	NErrs: 2489 	BER: 1.7836E-04
NBits: 13955840 	NErrs: 2489 	BER: 1.7835E-04
NBits: 13957760 	NErrs: 2489 	BER: 1.7832E-04
NBits: 13958400 	NErrs: 2489 	BER: 1.7832E-04
NBits: 13959360 	NErrs: 2489 	BER: 1.7830E-04
NBits: 13962720 	NErrs: 2489 	BER: 1.7826E-04
NBits: 13964640 	NErrs: 2489 	BER: 1.7824E-04
NBits: 13965120 	NErrs: 2489 	BER: 1.7823E-04
NBits: 13966080 	NErrs: 2489 	BER: 1.7822E-04
NBits: 13968480 	NErrs: 2489 	BER: 1.7819E-04
NBits: 13972000 	NErrs: 2489 	BER: 1.7814E-04
NBits: 13974880 	NErrs: 2490 	BER: 1.7818E-04
NBits: 13975360 	NErrs: 2490 	BER: 1.7817E-04
NBits: 13977280 	NErrs: 2490 	BER: 1.7815E-04
NBits: 13978240 	NErrs: 2490 	BER: 1.7813E-04
NBits: 13978720 	NErrs: 2490 	BER: 1.7813E-04
NBits: 13979680 	NErrs: 2490 	BER: 1.7812E-04
NBits: 13981600 	NErrs: 2490 	BER: 1.7809E-04
NBits: 13982240 	NErrs: 2490 	BER: 1.7808E-04
NBits: 13984160 	NErrs: 2490 	BER: 1.7806E-04
NBits: 13986080 	NErrs: 2490 	BER: 1.7803E-04
NBits: 13987040 	NErrs: 2490 	BER: 1.7802E-04
NBits: 13987680 	NErrs: 2491 	BER: 1.7809E-04
NBits: 13993600 	NErrs: 2493 	BER: 1.7815E-04
NBits: 13994560 	NErrs: 2493 	BER: 1.7814E-04
NBits: 13996480 	NErrs: 2493 	BER: 1.7812E-04
NBits: 14000960 	NErrs: 2493 	BER: 1.7806E-04
NBits: 14002880 	NErrs: 2493 	BER: 1.7803E-04
NBits: 14004800 	NErrs: 2493 	BER: 1.7801E-04
NBits: 14006720 	NErrs: 2493 	BER: 1.7799E-04
NBits: 14007680 	NErrs: 2493 	BER: 1.7797E-04
NBits: 14009600 	NErrs: 2493 	BER: 1.7795E-04
NBits: 14011520 	NErrs: 2493 	BER: 1.7793E-04
NBits: 14015520 	NErrs: 2493 	BER: 1.7787E-04
NBits: 14019520 	NErrs: 2494 	BER: 1.7789E-04
NBits: 14020480 	NErrs: 2494 	BER: 1.7788E-04
NBits: 14021440 	NErrs: 2494 	BER: 1.7787E-04
NBits: 14023840 	NErrs: 2494 	BER: 1.7784E-04
NBits: 14025760 	NErrs: 2494 	BER: 1.7782E-04
NBits: 14030720 	NErrs: 2496 	BER: 1.7790E-04
NBits: 14032640 	NErrs: 2496 	BER: 1.7787E-04
NBits: 14036640 	NErrs: 2496 	BER: 1.7782E-04
NBits: 14037440 	NErrs: 2496 	BER: 1.7781E-04
NBits: 14039360 	NErrs: 2496 	BER: 1.7779E-04
NBits: 14043360 	NErrs: 2496 	BER: 1.7774E-04
NBits: 14047360 	NErrs: 2497 	BER: 1.7776E-04
NBits: 14051360 	NErrs: 2497 	BER: 1.7771E-04
NBits: 14053280 	NErrs: 2497 	BER: 1.7768E-04
NBits: 14056640 	NErrs: 2499 	BER: 1.7778E-04
NBits: 14057600 	NErrs: 2499 	BER: 1.7777E-04
NBits: 14059520 	NErrs: 2500 	BER: 1.7782E-04
NBits: 14060000 	NErrs: 2500 	BER: 1.7781E-04
NBits: 14060960 	NErrs: 2501 	BER: 1.7787E-04
NBits: 14062880 	NErrs: 2502 	BER: 1.7792E-04
NBits: 14064800 	NErrs: 2502 	BER: 1.7789E-04
NBits: 14066720 	NErrs: 2502 	BER: 1.7787E-04
NBits: 14066880 	NErrs: 2502 	BER: 1.7786E-04
NBits: 14073120 	NErrs: 2503 	BER: 1.7786E-04
NBits: 14075040 	NErrs: 2504 	BER: 1.7790E-04
NBits: 14079040 	NErrs: 2506 	BER: 1.7800E-04
NBits: 14083040 	NErrs: 2507 	BER: 1.7802E-04
NBits: 14084960 	NErrs: 2507 	BER: 1.7799E-04
NBits: 14086080 	NErrs: 2507 	BER: 1.7798E-04
NBits: 14088000 	NErrs: 2509 	BER: 1.7809E-04
NBits: 14092800 	NErrs: 2509 	BER: 1.7803E-04
NBits: 14094720 	NErrs: 2509 	BER: 1.7801E-04
NBits: 14098720 	NErrs: 2510 	BER: 1.7803E-04
NBits: 14099680 	NErrs: 2510 	BER: 1.7802E-04
NBits: 14101600 	NErrs: 2511 	BER: 1.7806E-04
NBits: 14103040 	NErrs: 2511 	BER: 1.7805E-04
NBits: 14104960 	NErrs: 2511 	BER: 1.7802E-04
NBits: 14108960 	NErrs: 2514 	BER: 1.7818E-04
NBits: 14112960 	NErrs: 2514 	BER: 1.7813E-04
NBits: 14116960 	NErrs: 2514 	BER: 1.7808E-04
NBits: 14118720 	NErrs: 2514 	BER: 1.7806E-04
NBits: 14121920 	NErrs: 2514 	BER: 1.7802E-04
NBits: 14122240 	NErrs: 2514 	BER: 1.7802E-04
NBits: 14124160 	NErrs: 2515 	BER: 1.7806E-04
NBits: 14128160 	NErrs: 2516 	BER: 1.7808E-04
NBits: 14128800 	NErrs: 2517 	BER: 1.7815E-04
NBits: 14130720 	NErrs: 2517 	BER: 1.7812E-04
NBits: 14131680 	NErrs: 2517 	BER: 1.7811E-04
NBits: 14132320 	NErrs: 2517 	BER: 1.7810E-04
NBits: 14135360 	NErrs: 2518 	BER: 1.7813E-04
NBits: 14137280 	NErrs: 2518 	BER: 1.7811E-04
NBits: 14141280 	NErrs: 2519 	BER: 1.7813E-04
NBits: 14145280 	NErrs: 2519 	BER: 1.7808E-04
NBits: 14149280 	NErrs: 2519 	BER: 1.7803E-04
NBits: 14151520 	NErrs: 2519 	BER: 1.7800E-04
NBits: 14152480 	NErrs: 2519 	BER: 1.7799E-04
NBits: 14154400 	NErrs: 2519 	BER: 1.7797E-04
NBits: 14158400 	NErrs: 2519 	BER: 1.7792E-04
NBits: 14160320 	NErrs: 2519 	BER: 1.7789E-04
NBits: 14161760 	NErrs: 2519 	BER: 1.7787E-04
NBits: 14165760 	NErrs: 2520 	BER: 1.7789E-04
NBits: 14167680 	NErrs: 2521 	BER: 1.7794E-04
NBits: 14171680 	NErrs: 2521 	BER: 1.7789E-04
NBits: 14175680 	NErrs: 2523 	BER: 1.7798E-04
NBits: 14183840 	NErrs: 2523 	BER: 1.7788E-04
NBits: 14184320 	NErrs: 2523 	BER: 1.7787E-04
NBits: 14186240 	NErrs: 2524 	BER: 1.7792E-04
NBits: 14191200 	NErrs: 2525 	BER: 1.7793E-04
NBits: 14195200 	NErrs: 2526 	BER: 1.7795E-04
NBits: 14197120 	NErrs: 2527 	BER: 1.7799E-04
NBits: 14201120 	NErrs: 2529 	BER: 1.7808E-04
NBits: 14203040 	NErrs: 2529 	BER: 1.7806E-04
NBits: 14207040 	NErrs: 2531 	BER: 1.7815E-04
NBits: 14211040 	NErrs: 2531 	BER: 1.7810E-04
NBits: 14215040 	NErrs: 2533 	BER: 1.7819E-04
NBits: 14217120 	NErrs: 2534 	BER: 1.7824E-04
NBits: 14219040 	NErrs: 2534 	BER: 1.7821E-04
NBits: 14220480 	NErrs: 2534 	BER: 1.7819E-04
NBits: 14222400 	NErrs: 2536 	BER: 1.7831E-04
NBits: 14223360 	NErrs: 2536 	BER: 1.7830E-04
NBits: 14223840 	NErrs: 2536 	BER: 1.7829E-04
NBits: 14224800 	NErrs: 2536 	BER: 1.7828E-04
NBits: 14225600 	NErrs: 2537 	BER: 1.7834E-04
NBits: 14227520 	NErrs: 2537 	BER: 1.7832E-04
NBits: 14229440 	NErrs: 2538 	BER: 1.7836E-04
NBits: 14230720 	NErrs: 2538 	BER: 1.7835E-04
NBits: 14232640 	NErrs: 2539 	BER: 1.7839E-04
NBits: 14237120 	NErrs: 2540 	BER: 1.7841E-04
NBits: 14237440 	NErrs: 2541 	BER: 1.7847E-04
NBits: 14239360 	NErrs: 2541 	BER: 1.7845E-04
NBits: 14243360 	NErrs: 2541 	BER: 1.7840E-04
NBits: 14247360 	NErrs: 2543 	BER: 1.7849E-04
NBits: 14249280 	NErrs: 2544 	BER: 1.7854E-04
NBits: 14249760 	NErrs: 2544 	BER: 1.7853E-04
NBits: 14250720 	NErrs: 2544 	BER: 1.7852E-04
NBits: 14251520 	NErrs: 2545 	BER: 1.7858E-04
NBits: 14253440 	NErrs: 2546 	BER: 1.7862E-04
NBits: 14257440 	NErrs: 2547 	BER: 1.7864E-04
NBits: 14257920 	NErrs: 2547 	BER: 1.7864E-04
NBits: 14259840 	NErrs: 2547 	BER: 1.7861E-04
NBits: 14263840 	NErrs: 2547 	BER: 1.7856E-04
NBits: 14264800 	NErrs: 2548 	BER: 1.7862E-04
NBits: 14266720 	NErrs: 2548 	BER: 1.7860E-04
NBits: 14268160 	NErrs: 2551 	BER: 1.7879E-04
NBits: 14269120 	NErrs: 2551 	BER: 1.7878E-04
NBits: 14270560 	NErrs: 2552 	BER: 1.7883E-04
NBits: 14272480 	NErrs: 2552 	BER: 1.7881E-04
NBits: 14276480 	NErrs: 2552 	BER: 1.7876E-04
NBits: 14280480 	NErrs: 2552 	BER: 1.7871E-04
NBits: 14282560 	NErrs: 2553 	BER: 1.7875E-04
NBits: 14283520 	NErrs: 2553 	BER: 1.7874E-04
NBits: 14284320 	NErrs: 2553 	BER: 1.7873E-04
NBits: 14286240 	NErrs: 2553 	BER: 1.7870E-04
NBits: 14290240 	NErrs: 2553 	BER: 1.7865E-04
NBits: 14292160 	NErrs: 2553 	BER: 1.7863E-04
NBits: 14296160 	NErrs: 2554 	BER: 1.7865E-04
NBits: 14300160 	NErrs: 2556 	BER: 1.7874E-04
NBits: 14304160 	NErrs: 2557 	BER: 1.7876E-04
NBits: 14312320 	NErrs: 2558 	BER: 1.7873E-04
NBits: 14314240 	NErrs: 2558 	BER: 1.7870E-04
NBits: 14315360 	NErrs: 2558 	BER: 1.7869E-04
NBits: 14316320 	NErrs: 2558 	BER: 1.7868E-04
NBits: 14318240 	NErrs: 2558 	BER: 1.7865E-04
NBits: 14318720 	NErrs: 2558 	BER: 1.7865E-04
NBits: 14320640 	NErrs: 2559 	BER: 1.7869E-04
NBits: 14322240 	NErrs: 2559 	BER: 1.7867E-04
NBits: 14324160 	NErrs: 2559 	BER: 1.7865E-04
NBits: 14325120 	NErrs: 2559 	BER: 1.7864E-04
NBits: 14327040 	NErrs: 2559 	BER: 1.7861E-04
NBits: 14328960 	NErrs: 2560 	BER: 1.7866E-04
NBits: 14330880 	NErrs: 2560 	BER: 1.7864E-04
NBits: 14334880 	NErrs: 2560 	BER: 1.7859E-04
NBits: 14338880 	NErrs: 2562 	BER: 1.7868E-04
