Press Enter to quit: NBits: 4000 	NErrs: 0 	BER: 0.0000E+00
NBits: 2473440 	NErrs: 340 	BER: 1.3746E-04
NBits: 2473920 	NErrs: 340 	BER: 1.3743E-04
NBits: 2475680 	NErrs: 340 	BER: 1.3734E-04
NBits: 2477600 	NErrs: 340 	BER: 1.3723E-04
NBits: 2481600 	NErrs: 340 	BER: 1.3701E-04
NBits: 2485600 	NErrs: 340 	BER: 1.3679E-04
NBits: 2487520 	NErrs: 341 	BER: 1.3708E-04
NBits: 2489280 	NErrs: 341 	BER: 1.3699E-04
NBits: 2493280 	NErrs: 342 	BER: 1.3717E-04
NBits: 2495200 	NErrs: 342 	BER: 1.3706E-04
NBits: 2496160 	NErrs: 342 	BER: 1.3701E-04
NBits: 2500160 	NErrs: 342 	BER: 1.3679E-04
NBits: 2502080 	NErrs: 343 	BER: 1.3709E-04
NBits: 2506080 	NErrs: 343 	BER: 1.3687E-04
NBits: 2506720 	NErrs: 343 	BER: 1.3683E-04
NBits: 2510720 	NErrs: 343 	BER: 1.3661E-04
NBits: 2512640 	NErrs: 343 	BER: 1.3651E-04
NBits: 2513600 	NErrs: 343 	BER: 1.3646E-04
NBits: 2517600 	NErrs: 343 	BER: 1.3624E-04
NBits: 2519520 	NErrs: 343 	BER: 1.3614E-04
NBits: 2523680 	NErrs: 344 	BER: 1.3631E-04
NBits: 2525600 	NErrs: 344 	BER: 1.3621E-04
NBits: 2526560 	NErrs: 344 	BER: 1.3615E-04
NBits: 2527200 	NErrs: 344 	BER: 1.3612E-04
NBits: 2531200 	NErrs: 344 	BER: 1.3590E-04
NBits: 2534080 	NErrs: 344 	BER: 1.3575E-04
NBits: 2536000 	NErrs: 345 	BER: 1.3604E-04
NBits: 2537920 	NErrs: 345 	BER: 1.3594E-04
NBits: 2539520 	NErrs: 345 	BER: 1.3585E-04
NBits: 2540480 	NErrs: 345 	BER: 1.3580E-04
NBits: 2541280 	NErrs: 345 	BER: 1.3576E-04
NBits: 2543200 	NErrs: 345 	BER: 1.3566E-04
NBits: 2545120 	NErrs: 345 	BER: 1.3555E-04
NBits: 2546400 	NErrs: 345 	BER: 1.3549E-04
NBits: 2550400 	NErrs: 345 	BER: 1.3527E-04
NBits: 2553280 	NErrs: 346 	BER: 1.3551E-04
NBits: 2555200 	NErrs: 346 	BER: 1.3541E-04
NBits: 2556640 	NErrs: 346 	BER: 1.3533E-04
NBits: 2560640 	NErrs: 346 	BER: 1.3512E-04
NBits: 2562560 	NErrs: 346 	BER: 1.3502E-04
NBits: 2566560 	NErrs: 346 	BER: 1.3481E-04
NBits: 2570560 	NErrs: 347 	BER: 1.3499E-04
NBits: 2572000 	NErrs: 347 	BER: 1.3491E-04
NBits: 2572320 	NErrs: 347 	BER: 1.3490E-04
NBits: 2574240 	NErrs: 347 	BER: 1.3480E-04
NBits: 2578240 	NErrs: 348 	BER: 1.3498E-04
NBits: 2579040 	NErrs: 348 	BER: 1.3493E-04
NBits: 2580960 	NErrs: 348 	BER: 1.3483E-04
NBits: 2584960 	NErrs: 348 	BER: 1.3462E-04
NBits: 2588960 	NErrs: 349 	BER: 1.3480E-04
NBits: 2592960 	NErrs: 349 	BER: 1.3460E-04
NBits: 2596960 	NErrs: 349 	BER: 1.3439E-04
NBits: 2605120 	NErrs: 350 	BER: 1.3435E-04
NBits: 2609120 	NErrs: 351 	BER: 1.3453E-04
NBits: 2611040 	NErrs: 352 	BER: 1.3481E-04
NBits: 2612000 	NErrs: 352 	BER: 1.3476E-04
NBits: 2616000 	NErrs: 352 	BER: 1.3456E-04
NBits: 2617920 	NErrs: 352 	BER: 1.3446E-04
NBits: 2621920 	NErrs: 352 	BER: 1.3425E-04
NBits: 2623840 	NErrs: 352 	BER: 1.3415E-04
NBits: 2624800 	NErrs: 352 	BER: 1.3411E-04
NBits: 2625280 	NErrs: 352 	BER: 1.3408E-04
NBits: 2627200 	NErrs: 352 	BER: 1.3398E-04
NBits: 2631200 	NErrs: 354 	BER: 1.3454E-04
NBits: 2635200 	NErrs: 355 	BER: 1.3471E-04
NBits: 2637120 	NErrs: 355 	BER: 1.3462E-04
NBits: 2637760 	NErrs: 356 	BER: 1.3496E-04
NBits: 2639520 	NErrs: 356 	BER: 1.3487E-04
NBits: 2643520 	NErrs: 356 	BER: 1.3467E-04
NBits: 2645440 	NErrs: 356 	BER: 1.3457E-04
NBits: 2646400 	NErrs: 356 	BER: 1.3452E-04
NBits: 2648320 	NErrs: 357 	BER: 1.3480E-04
NBits: 2649280 	NErrs: 357 	BER: 1.3475E-04
NBits: 2649920 	NErrs: 357 	BER: 1.3472E-04
NBits: 2650880 	NErrs: 357 	BER: 1.3467E-04
NBits: 2652800 	NErrs: 357 	BER: 1.3457E-04
NBits: 2654720 	NErrs: 357 	BER: 1.3448E-04
NBits: 2656640 	NErrs: 357 	BER: 1.3438E-04
NBits: 2660640 	NErrs: 357 	BER: 1.3418E-04
NBits: 2662560 	NErrs: 357 	BER: 1.3408E-04
NBits: 2663520 	NErrs: 357 	BER: 1.3403E-04
NBits: 2665440 	NErrs: 357 	BER: 1.3394E-04
NBits: 2666400 	NErrs: 357 	BER: 1.3389E-04
NBits: 2667040 	NErrs: 357 	BER: 1.3386E-04
NBits: 2668960 	NErrs: 357 	BER: 1.3376E-04
NBits: 2669920 	NErrs: 357 	BER: 1.3371E-04
NBits: 2670560 	NErrs: 357 	BER: 1.3368E-04
NBits: 2671520 	NErrs: 357 	BER: 1.3363E-04
NBits: 2672320 	NErrs: 358 	BER: 1.3397E-04
NBits: 2674240 	NErrs: 359 	BER: 1.3424E-04
NBits: 2678240 	NErrs: 359 	BER: 1.3404E-04
NBits: 2679200 	NErrs: 360 	BER: 1.3437E-04
NBits: 2683200 	NErrs: 360 	BER: 1.3417E-04
NBits: 2685120 	NErrs: 360 	BER: 1.3407E-04
NBits: 2686080 	NErrs: 361 	BER: 1.3440E-04
NBits: 2690080 	NErrs: 362 	BER: 1.3457E-04
NBits: 2692000 	NErrs: 362 	BER: 1.3447E-04
NBits: 2692960 	NErrs: 363 	BER: 1.3480E-04
NBits: 2694880 	NErrs: 363 	BER: 1.3470E-04
NBits: 2698880 	NErrs: 364 	BER: 1.3487E-04
NBits: 2702880 	NErrs: 366 	BER: 1.3541E-04
NBits: 2703360 	NErrs: 366 	BER: 1.3539E-04
NBits: 2704320 	NErrs: 366 	BER: 1.3534E-04
NBits: 2705120 	NErrs: 366 	BER: 1.3530E-04
NBits: 2707040 	NErrs: 367 	BER: 1.3557E-04
NBits: 2708000 	NErrs: 367 	BER: 1.3552E-04
NBits: 2709920 	NErrs: 367 	BER: 1.3543E-04
NBits: 2711840 	NErrs: 367 	BER: 1.3533E-04
NBits: 2712000 	NErrs: 367 	BER: 1.3532E-04
NBits: 2713920 	NErrs: 367 	BER: 1.3523E-04
NBits: 2714880 	NErrs: 368 	BER: 1.3555E-04
NBits: 2715360 	NErrs: 369 	BER: 1.3589E-04
NBits: 2717280 	NErrs: 369 	BER: 1.3580E-04
NBits: 2718240 	NErrs: 369 	BER: 1.3575E-04
NBits: 2718720 	NErrs: 369 	BER: 1.3573E-04
NBits: 2720640 	NErrs: 370 	BER: 1.3600E-04
NBits: 2724640 	NErrs: 371 	BER: 1.3616E-04
NBits: 2728640 	NErrs: 371 	BER: 1.3597E-04
NBits: 2730560 	NErrs: 373 	BER: 1.3660E-04
NBits: 2732480 	NErrs: 373 	BER: 1.3651E-04
NBits: 2734400 	NErrs: 373 	BER: 1.3641E-04
NBits: 2735360 	NErrs: 373 	BER: 1.3636E-04
NBits: 2735840 	NErrs: 373 	BER: 1.3634E-04
NBits: 2736160 	NErrs: 373 	BER: 1.3632E-04
NBits: 2737120 	NErrs: 373 	BER: 1.3627E-04
NBits: 2737920 	NErrs: 373 	BER: 1.3623E-04
NBits: 2741920 	NErrs: 373 	BER: 1.3604E-04
NBits: 2744640 	NErrs: 373 	BER: 1.3590E-04
NBits: 2746560 	NErrs: 373 	BER: 1.3581E-04
NBits: 2748160 	NErrs: 374 	BER: 1.3609E-04
NBits: 2750080 	NErrs: 374 	BER: 1.3600E-04
NBits: 2754080 	NErrs: 374 	BER: 1.3580E-04
NBits: 2755040 	NErrs: 374 	BER: 1.3575E-04
NBits: 2756960 	NErrs: 374 	BER: 1.3566E-04
NBits: 2757920 	NErrs: 374 	BER: 1.3561E-04
NBits: 2759840 	NErrs: 374 	BER: 1.3552E-04
NBits: 2761760 	NErrs: 374 	BER: 1.3542E-04
NBits: 2763680 	NErrs: 374 	BER: 1.3533E-04
NBits: 2767680 	NErrs: 374 	BER: 1.3513E-04
NBits: 2768960 	NErrs: 374 	BER: 1.3507E-04
NBits: 2769920 	NErrs: 374 	BER: 1.3502E-04
NBits: 2770560 	NErrs: 375 	BER: 1.3535E-04
NBits: 2771520 	NErrs: 375 	BER: 1.3530E-04
NBits: 2772320 	NErrs: 375 	BER: 1.3527E-04
NBits: 2773280 	NErrs: 375 	BER: 1.3522E-04
NBits: 2775200 	NErrs: 375 	BER: 1.3513E-04
NBits: 2775840 	NErrs: 375 	BER: 1.3509E-04
NBits: 2777760 	NErrs: 375 	BER: 1.3500E-04
NBits: 2778720 	NErrs: 375 	BER: 1.3495E-04
NBits: 2779200 	NErrs: 375 	BER: 1.3493E-04
NBits: 2781120 	NErrs: 375 	BER: 1.3484E-04
NBits: 2782080 	NErrs: 375 	BER: 1.3479E-04
NBits: 2782720 	NErrs: 375 	BER: 1.3476E-04
NBits: 2784640 	NErrs: 375 	BER: 1.3467E-04
NBits: 2786080 	NErrs: 375 	BER: 1.3460E-04
NBits: 2790080 	NErrs: 376 	BER: 1.3476E-04
NBits: 2792000 	NErrs: 376 	BER: 1.3467E-04
NBits: 2796000 	NErrs: 376 	BER: 1.3448E-04
NBits: 2800000 	NErrs: 376 	BER: 1.3429E-04
NBits: 2801600 	NErrs: 376 	BER: 1.3421E-04
NBits: 2803520 	NErrs: 376 	BER: 1.3412E-04
NBits: 2805440 	NErrs: 377 	BER: 1.3438E-04
NBits: 2806400 	NErrs: 378 	BER: 1.3469E-04
NBits: 2806880 	NErrs: 378 	BER: 1.3467E-04
NBits: 2808800 	NErrs: 379 	BER: 1.3493E-04
NBits: 2810240 	NErrs: 379 	BER: 1.3486E-04
NBits: 2812160 	NErrs: 380 	BER: 1.3513E-04
NBits: 2813760 	NErrs: 380 	BER: 1.3505E-04
NBits: 2817760 	NErrs: 380 	BER: 1.3486E-04
NBits: 2819680 	NErrs: 380 	BER: 1.3477E-04
NBits: 2820640 	NErrs: 380 	BER: 1.3472E-04
NBits: 2824640 	NErrs: 380 	BER: 1.3453E-04
NBits: 2826560 	NErrs: 380 	BER: 1.3444E-04
NBits: 2827520 	NErrs: 380 	BER: 1.3439E-04
NBits: 2829440 	NErrs: 380 	BER: 1.3430E-04
NBits: 2833440 	NErrs: 381 	BER: 1.3447E-04
NBits: 2834400 	NErrs: 382 	BER: 1.3477E-04
NBits: 2836320 	NErrs: 384 	BER: 1.3539E-04
NBits: 2837920 	NErrs: 384 	BER: 1.3531E-04
NBits: 2838880 	NErrs: 384 	BER: 1.3526E-04
NBits: 2839520 	NErrs: 384 	BER: 1.3523E-04
NBits: 2841440 	NErrs: 384 	BER: 1.3514E-04
NBits: 2845440 	NErrs: 384 	BER: 1.3495E-04
NBits: 2849440 	NErrs: 384 	BER: 1.3476E-04
NBits: 2851360 	NErrs: 384 	BER: 1.3467E-04
NBits: 2855360 	NErrs: 384 	BER: 1.3448E-04
NBits: 2856800 	NErrs: 384 	BER: 1.3442E-04
NBits: 2858720 	NErrs: 386 	BER: 1.3503E-04
NBits: 2862720 	NErrs: 387 	BER: 1.3519E-04
NBits: 2866720 	NErrs: 387 	BER: 1.3500E-04
NBits: 2867200 	NErrs: 387 	BER: 1.3497E-04
NBits: 2868160 	NErrs: 387 	BER: 1.3493E-04
NBits: 2868960 	NErrs: 387 	BER: 1.3489E-04
NBits: 2870880 	NErrs: 387 	BER: 1.3480E-04
NBits: 2871840 	NErrs: 387 	BER: 1.3476E-04
NBits: 2872320 	NErrs: 387 	BER: 1.3473E-04
NBits: 2874240 	NErrs: 387 	BER: 1.3464E-04
NBits: 2878240 	NErrs: 387 	BER: 1.3446E-04
NBits: 2879200 	NErrs: 387 	BER: 1.3441E-04
NBits: 2881120 	NErrs: 387 	BER: 1.3432E-04
NBits: 2882080 	NErrs: 387 	BER: 1.3428E-04
NBits: 2882720 	NErrs: 387 	BER: 1.3425E-04
NBits: 2884640 	NErrs: 387 	BER: 1.3416E-04
NBits: 2885600 	NErrs: 387 	BER: 1.3411E-04
NBits: 2889600 	NErrs: 387 	BER: 1.3393E-04
NBits: 2891520 	NErrs: 388 	BER: 1.3419E-04
NBits: 2895520 	NErrs: 388 	BER: 1.3400E-04
NBits: 2899520 	NErrs: 388 	BER: 1.3382E-04
NBits: 2900000 	NErrs: 388 	BER: 1.3379E-04
NBits: 2904000 	NErrs: 388 	BER: 1.3361E-04
NBits: 2905920 	NErrs: 388 	BER: 1.3352E-04
NBits: 2906880 	NErrs: 388 	BER: 1.3348E-04
NBits: 2908800 	NErrs: 388 	BER: 1.3339E-04
NBits: 2909760 	NErrs: 388 	BER: 1.3334E-04
NBits: 2910240 	NErrs: 388 	BER: 1.3332E-04
NBits: 2912160 	NErrs: 388 	BER: 1.3323E-04
NBits: 2913760 	NErrs: 389 	BER: 1.3350E-04
NBits: 2917760 	NErrs: 390 	BER: 1.3366E-04
NBits: 2919680 	NErrs: 390 	BER: 1.3358E-04
NBits: 2920640 	NErrs: 390 	BER: 1.3353E-04
NBits: 2922560 	NErrs: 390 	BER: 1.3344E-04
NBits: 2926560 	NErrs: 390 	BER: 1.3326E-04
NBits: 2930560 	NErrs: 391 	BER: 1.3342E-04
NBits: 2932800 	NErrs: 391 	BER: 1.3332E-04
NBits: 2936320 	NErrs: 392 	BER: 1.3350E-04
NBits: 2937920 	NErrs: 392 	BER: 1.3343E-04
NBits: 2944800 	NErrs: 395 	BER: 1.3413E-04
NBits: 2948800 	NErrs: 395 	BER: 1.3395E-04
NBits: 2950720 	NErrs: 397 	BER: 1.3454E-04
NBits: 2954720 	NErrs: 397 	BER: 1.3436E-04
NBits: 2956640 	NErrs: 398 	BER: 1.3461E-04
NBits: 2960640 	NErrs: 399 	BER: 1.3477E-04
NBits: 2964640 	NErrs: 401 	BER: 1.3526E-04
NBits: 2965440 	NErrs: 401 	BER: 1.3522E-04
NBits: 2967360 	NErrs: 401 	BER: 1.3514E-04
NBits: 2971360 	NErrs: 402 	BER: 1.3529E-04
NBits: 2975360 	NErrs: 402 	BER: 1.3511E-04
NBits: 2975840 	NErrs: 402 	BER: 1.3509E-04
NBits: 2977760 	NErrs: 402 	BER: 1.3500E-04
NBits: 2978720 	NErrs: 402 	BER: 1.3496E-04
NBits: 2982560 	NErrs: 403 	BER: 1.3512E-04
NBits: 2984480 	NErrs: 403 	BER: 1.3503E-04
NBits: 2988480 	NErrs: 403 	BER: 1.3485E-04
NBits: 2992480 	NErrs: 403 	BER: 1.3467E-04
NBits: 2996480 	NErrs: 403 	BER: 1.3449E-04
NBits: 2998240 	NErrs: 403 	BER: 1.3441E-04
NBits: 3000000 	NErrs: 403 	BER: 1.3433E-04
NBits: 3001920 	NErrs: 403 	BER: 1.3425E-04
NBits: 3002880 	NErrs: 404 	BER: 1.3454E-04
NBits: 3003360 	NErrs: 404 	BER: 1.3452E-04
NBits: 3005280 	NErrs: 404 	BER: 1.3443E-04
NBits: 3006240 	NErrs: 404 	BER: 1.3439E-04
NBits: 3006880 	NErrs: 404 	BER: 1.3436E-04
NBits: 3007840 	NErrs: 404 	BER: 1.3432E-04
NBits: 3010240 	NErrs: 405 	BER: 1.3454E-04
NBits: 3012160 	NErrs: 405 	BER: 1.3446E-04
NBits: 3016160 	NErrs: 406 	BER: 1.3461E-04
NBits: 3022080 	NErrs: 407 	BER: 1.3468E-04
NBits: 3026080 	NErrs: 408 	BER: 1.3483E-04
NBits: 3030080 	NErrs: 408 	BER: 1.3465E-04
NBits: 3031040 	NErrs: 408 	BER: 1.3461E-04
NBits: 3034400 	NErrs: 408 	BER: 1.3446E-04
NBits: 3038400 	NErrs: 409 	BER: 1.3461E-04
NBits: 3040320 	NErrs: 409 	BER: 1.3453E-04
NBits: 3046240 	NErrs: 409 	BER: 1.3426E-04
NBits: 3048160 	NErrs: 410 	BER: 1.3451E-04
NBits: 3052160 	NErrs: 410 	BER: 1.3433E-04
NBits: 3056160 	NErrs: 410 	BER: 1.3416E-04
NBits: 3060160 	NErrs: 411 	BER: 1.3431E-04
NBits: 3062080 	NErrs: 411 	BER: 1.3422E-04
NBits: 3063040 	NErrs: 412 	BER: 1.3451E-04
NBits: 3063680 	NErrs: 412 	BER: 1.3448E-04
NBits: 3063840 	NErrs: 412 	BER: 1.3447E-04
NBits: 3065600 	NErrs: 412 	BER: 1.3439E-04
NBits: 3068480 	NErrs: 412 	BER: 1.3427E-04
NBits: 3068960 	NErrs: 412 	BER: 1.3425E-04
NBits: 3072800 	NErrs: 412 	BER: 1.3408E-04
NBits: 3074080 	NErrs: 412 	BER: 1.3402E-04
NBits: 3075840 	NErrs: 412 	BER: 1.3395E-04
NBits: 3078720 	NErrs: 412 	BER: 1.3382E-04
NBits: 3079200 	NErrs: 412 	BER: 1.3380E-04
NBits: 3081120 	NErrs: 412 	BER: 1.3372E-04
NBits: 3082720 	NErrs: 412 	BER: 1.3365E-04
NBits: 3083680 	NErrs: 412 	BER: 1.3361E-04
NBits: 3085600 	NErrs: 414 	BER: 1.3417E-04
NBits: 3087520 	NErrs: 414 	BER: 1.3409E-04
NBits: 3091520 	NErrs: 414 	BER: 1.3391E-04
NBits: 3095520 	NErrs: 414 	BER: 1.3374E-04
NBits: 3096640 	NErrs: 414 	BER: 1.3369E-04
NBits: 3098560 	NErrs: 415 	BER: 1.3393E-04
NBits: 3101760 	NErrs: 416 	BER: 1.3412E-04
NBits: 3103680 	NErrs: 416 	BER: 1.3403E-04
NBits: 3105120 	NErrs: 416 	BER: 1.3397E-04
NBits: 3111040 	NErrs: 416 	BER: 1.3372E-04
NBits: 3116960 	NErrs: 418 	BER: 1.3411E-04
NBits: 3120960 	NErrs: 419 	BER: 1.3425E-04
NBits: 3129120 	NErrs: 422 	BER: 1.3486E-04
NBits: 3129280 	NErrs: 422 	BER: 1.3486E-04
NBits: 3131040 	NErrs: 422 	BER: 1.3478E-04
NBits: 3135520 	NErrs: 423 	BER: 1.3491E-04
NBits: 3137440 	NErrs: 423 	BER: 1.3482E-04
NBits: 3137920 	NErrs: 423 	BER: 1.3480E-04
NBits: 3139840 	NErrs: 423 	BER: 1.3472E-04
NBits: 3140800 	NErrs: 423 	BER: 1.3468E-04
NBits: 3142720 	NErrs: 423 	BER: 1.3460E-04
NBits: 3144640 	NErrs: 423 	BER: 1.3451E-04
NBits: 3144800 	NErrs: 423 	BER: 1.3451E-04
NBits: 3146720 	NErrs: 423 	BER: 1.3443E-04
NBits: 3147680 	NErrs: 425 	BER: 1.3502E-04
NBits: 3148160 	NErrs: 425 	BER: 1.3500E-04
NBits: 3149120 	NErrs: 425 	BER: 1.3496E-04
NBits: 3149920 	NErrs: 425 	BER: 1.3492E-04
NBits: 3150880 	NErrs: 425 	BER: 1.3488E-04
NBits: 3151680 	NErrs: 426 	BER: 1.3517E-04
NBits: 3153600 	NErrs: 426 	BER: 1.3508E-04
NBits: 3154560 	NErrs: 426 	BER: 1.3504E-04
NBits: 3158560 	NErrs: 426 	BER: 1.3487E-04
NBits: 3160480 	NErrs: 426 	BER: 1.3479E-04
NBits: 3161440 	NErrs: 426 	BER: 1.3475E-04
NBits: 3161920 	NErrs: 426 	BER: 1.3473E-04
NBits: 3162080 	NErrs: 426 	BER: 1.3472E-04
NBits: 3163840 	NErrs: 426 	BER: 1.3465E-04
NBits: 3165760 	NErrs: 427 	BER: 1.3488E-04
NBits: 3168640 	NErrs: 427 	BER: 1.3476E-04
NBits: 3170560 	NErrs: 427 	BER: 1.3468E-04
NBits: 3172480 	NErrs: 427 	BER: 1.3460E-04
NBits: 3173440 	NErrs: 428 	BER: 1.3487E-04
NBits: 3174080 	NErrs: 429 	BER: 1.3516E-04
NBits: 3175040 	NErrs: 429 	BER: 1.3512E-04
NBits: 3177280 	NErrs: 429 	BER: 1.3502E-04
NBits: 3177600 	NErrs: 429 	BER: 1.3501E-04
NBits: 3179520 	NErrs: 429 	BER: 1.3493E-04
NBits: 3183520 	NErrs: 429 	BER: 1.3476E-04
NBits: 3185440 	NErrs: 429 	BER: 1.3468E-04
NBits: 3189440 	NErrs: 430 	BER: 1.3482E-04
NBits: 3193440 	NErrs: 431 	BER: 1.3496E-04
NBits: 3194880 	NErrs: 431 	BER: 1.3490E-04
NBits: 3195360 	NErrs: 431 	BER: 1.3488E-04
NBits: 3196640 	NErrs: 431 	BER: 1.3483E-04
NBits: 3198560 	NErrs: 431 	BER: 1.3475E-04
NBits: 3199520 	NErrs: 431 	BER: 1.3471E-04
NBits: 3200000 	NErrs: 431 	BER: 1.3469E-04
NBits: 3200960 	NErrs: 431 	BER: 1.3465E-04
NBits: 3203520 	NErrs: 431 	BER: 1.3454E-04
NBits: 3205440 	NErrs: 432 	BER: 1.3477E-04
NBits: 3206400 	NErrs: 433 	BER: 1.3504E-04
NBits: 3206880 	NErrs: 433 	BER: 1.3502E-04
NBits: 3208800 	NErrs: 433 	BER: 1.3494E-04
NBits: 3209760 	NErrs: 433 	BER: 1.3490E-04
NBits: 3210400 	NErrs: 433 	BER: 1.3487E-04
NBits: 3211360 	NErrs: 433 	BER: 1.3483E-04
NBits: 3213280 	NErrs: 433 	BER: 1.3475E-04
NBits: 3213760 	NErrs: 433 	BER: 1.3473E-04
NBits: 3215680 	NErrs: 433 	BER: 1.3465E-04
NBits: 3219680 	NErrs: 433 	BER: 1.3449E-04
NBits: 3223680 	NErrs: 433 	BER: 1.3432E-04
NBits: 3227680 	NErrs: 433 	BER: 1.3415E-04
NBits: 3228640 	NErrs: 433 	BER: 1.3411E-04
NBits: 3229280 	NErrs: 433 	BER: 1.3409E-04
NBits: 3231200 	NErrs: 433 	BER: 1.3401E-04
NBits: 3232640 	NErrs: 433 	BER: 1.3395E-04
NBits: 3232800 	NErrs: 433 	BER: 1.3394E-04
NBits: 3236800 	NErrs: 433 	BER: 1.3377E-04
NBits: 3238720 	NErrs: 433 	BER: 1.3369E-04
NBits: 3239680 	NErrs: 433 	BER: 1.3366E-04
NBits: 3241600 	NErrs: 433 	BER: 1.3358E-04
NBits: 3245600 	NErrs: 435 	BER: 1.3403E-04
NBits: 3249600 	NErrs: 440 	BER: 1.3540E-04
NBits: 3251520 	NErrs: 440 	BER: 1.3532E-04
NBits: 3255520 	NErrs: 441 	BER: 1.3546E-04
NBits: 3259520 	NErrs: 442 	BER: 1.3560E-04
NBits: 3260480 	NErrs: 442 	BER: 1.3556E-04
NBits: 3262080 	NErrs: 442 	BER: 1.3550E-04
NBits: 3264000 	NErrs: 443 	BER: 1.3572E-04
NBits: 3268960 	NErrs: 444 	BER: 1.3582E-04
NBits: 3270880 	NErrs: 444 	BER: 1.3574E-04
NBits: 3272320 	NErrs: 444 	BER: 1.3568E-04
NBits: 3274240 	NErrs: 444 	BER: 1.3560E-04
NBits: 3275840 	NErrs: 444 	BER: 1.3554E-04
NBits: 3277760 	NErrs: 444 	BER: 1.3546E-04
NBits: 3278720 	NErrs: 444 	BER: 1.3542E-04
NBits: 3282720 	NErrs: 447 	BER: 1.3617E-04
NBits: 3284640 	NErrs: 447 	BER: 1.3609E-04
NBits: 3288640 	NErrs: 447 	BER: 1.3592E-04
NBits: 3292640 	NErrs: 447 	BER: 1.3576E-04
NBits: 3293120 	NErrs: 447 	BER: 1.3574E-04
NBits: 3294880 	NErrs: 447 	BER: 1.3567E-04
NBits: 3296800 	NErrs: 447 	BER: 1.3559E-04
NBits: 3303680 	NErrs: 447 	BER: 1.3530E-04
NBits: 3308480 	NErrs: 449 	BER: 1.3571E-04
NBits: 3312480 	NErrs: 449 	BER: 1.3555E-04
NBits: 3314400 	NErrs: 449 	BER: 1.3547E-04
NBits: 3318400 	NErrs: 450 	BER: 1.3561E-04
NBits: 3320320 	NErrs: 450 	BER: 1.3553E-04
NBits: 3322240 	NErrs: 451 	BER: 1.3575E-04
NBits: 3324160 	NErrs: 451 	BER: 1.3567E-04
NBits: 3325120 	NErrs: 451 	BER: 1.3563E-04
NBits: 3325760 	NErrs: 451 	BER: 1.3561E-04
NBits: 3325920 	NErrs: 451 	BER: 1.3560E-04
NBits: 3327840 	NErrs: 451 	BER: 1.3552E-04
NBits: 3329760 	NErrs: 451 	BER: 1.3545E-04
NBits: 3331040 	NErrs: 451 	BER: 1.3539E-04
NBits: 3332960 	NErrs: 451 	BER: 1.3532E-04
NBits: 3334880 	NErrs: 451 	BER: 1.3524E-04
NBits: 3336800 	NErrs: 451 	BER: 1.3516E-04
NBits: 3337920 	NErrs: 451 	BER: 1.3511E-04
NBits: 3339840 	NErrs: 451 	BER: 1.3504E-04
NBits: 3340800 	NErrs: 451 	BER: 1.3500E-04
NBits: 3341440 	NErrs: 451 	BER: 1.3497E-04
NBits: 3344320 	NErrs: 452 	BER: 1.3515E-04
NBits: 3344800 	NErrs: 452 	BER: 1.3514E-04
NBits: 3346560 	NErrs: 453 	BER: 1.3536E-04
NBits: 3347520 	NErrs: 453 	BER: 1.3532E-04
NBits: 3348320 	NErrs: 453 	BER: 1.3529E-04
NBits: 3350240 	NErrs: 453 	BER: 1.3521E-04
NBits: 3352160 	NErrs: 453 	BER: 1.3514E-04
NBits: 3353440 	NErrs: 453 	BER: 1.3509E-04
NBits: 3355360 	NErrs: 453 	BER: 1.3501E-04
NBits: 3357280 	NErrs: 454 	BER: 1.3523E-04
NBits: 3358240 	NErrs: 454 	BER: 1.3519E-04
NBits: 3358720 	NErrs: 454 	BER: 1.3517E-04
NBits: 3360480 	NErrs: 455 	BER: 1.3540E-04
NBits: 3362400 	NErrs: 456 	BER: 1.3562E-04
NBits: 3363360 	NErrs: 456 	BER: 1.3558E-04
NBits: 3363840 	NErrs: 456 	BER: 1.3556E-04
NBits: 3365760 	NErrs: 456 	BER: 1.3548E-04
NBits: 3366720 	NErrs: 456 	BER: 1.3544E-04
NBits: 3367360 	NErrs: 456 	BER: 1.3542E-04
NBits: 3371360 	NErrs: 456 	BER: 1.3526E-04
NBits: 3373280 	NErrs: 456 	BER: 1.3518E-04
NBits: 3374080 	NErrs: 456 	BER: 1.3515E-04
NBits: 3378080 	NErrs: 456 	BER: 1.3499E-04
NBits: 3380000 	NErrs: 456 	BER: 1.3491E-04
NBits: 3380960 	NErrs: 456 	BER: 1.3487E-04
NBits: 3382880 	NErrs: 458 	BER: 1.3539E-04
NBits: 3386880 	NErrs: 459 	BER: 1.3552E-04
NBits: 3390880 	NErrs: 460 	BER: 1.3566E-04
NBits: 3391520 	NErrs: 460 	BER: 1.3563E-04
NBits: 3393120 	NErrs: 460 	BER: 1.3557E-04
NBits: 3397120 	NErrs: 460 	BER: 1.3541E-04
NBits: 3399040 	NErrs: 461 	BER: 1.3563E-04
NBits: 3400000 	NErrs: 461 	BER: 1.3559E-04
NBits: 3404000 	NErrs: 462 	BER: 1.3572E-04
NBits: 3405920 	NErrs: 462 	BER: 1.3565E-04
NBits: 3406880 	NErrs: 462 	BER: 1.3561E-04
NBits: 3410880 	NErrs: 462 	BER: 1.3545E-04
NBits: 3412800 	NErrs: 462 	BER: 1.3537E-04
NBits: 3416800 	NErrs: 463 	BER: 1.3551E-04
NBits: 3418720 	NErrs: 463 	BER: 1.3543E-04
NBits: 3422720 	NErrs: 463 	BER: 1.3527E-04
