Press Enter to quit: NBits: 4032 	NErrs: 1 	BER: 2.4802E-04
NBits: 1395072 	NErrs: 27 	BER: 1.9354E-05
NBits: 1397088 	NErrs: 27 	BER: 1.9326E-05
NBits: 1401120 	NErrs: 27 	BER: 1.9270E-05
NBits: 1409184 	NErrs: 27 	BER: 1.9160E-05
NBits: 1413216 	NErrs: 27 	BER: 1.9105E-05
NBits: 1415232 	NErrs: 27 	BER: 1.9078E-05
NBits: 1417248 	NErrs: 27 	BER: 1.9051E-05
NBits: 1421280 	NErrs: 27 	BER: 1.8997E-05
NBits: 1423296 	NErrs: 27 	BER: 1.8970E-05
NBits: 1425312 	NErrs: 27 	BER: 1.8943E-05
NBits: 1427328 	NErrs: 27 	BER: 1.8916E-05
NBits: 1429344 	NErrs: 27 	BER: 1.8890E-05
NBits: 1433376 	NErrs: 27 	BER: 1.8837E-05
NBits: 1437408 	NErrs: 27 	BER: 1.8784E-05
NBits: 1439424 	NErrs: 27 	BER: 1.8758E-05
NBits: 1441440 	NErrs: 27 	BER: 1.8731E-05
NBits: 1445472 	NErrs: 27 	BER: 1.8679E-05
NBits: 1449504 	NErrs: 27 	BER: 1.8627E-05
NBits: 1451520 	NErrs: 27 	BER: 1.8601E-05
NBits: 1453536 	NErrs: 27 	BER: 1.8575E-05
NBits: 1457568 	NErrs: 27 	BER: 1.8524E-05
NBits: 1461600 	NErrs: 27 	BER: 1.8473E-05
NBits: 1463616 	NErrs: 27 	BER: 1.8447E-05
NBits: 1467648 	NErrs: 27 	BER: 1.8397E-05
NBits: 1471680 	NErrs: 28 	BER: 1.9026E-05
